instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_11_dense_16.h5,2545,-1715.5062,-1709.3036,-0.36287507,0.225348343,0.116442793
randomIsingDWavePegasus_11_dense_17.h5,2545,-1679.2961,-1667.5002,-0.70740014,0.224234645,0.116731999
randomIsingDWavePegasus_11_dense_18.h5,2545,-1739.8597,-1733.9076,-0.34327945,0.230505303,0.116195096
randomIsingDWavePegasus_11_dense_19.h5,2545,-1692.8513,-1687.9785,-0.28867683,0.224332317,0.116471797
randomIsingDWavePegasus_11_dense_2.h5,2556,-1720.7903,-1717.3446,-0.20063992,0.232640532,0.123722706
randomIsingDWavePegasus_11_dense_20.h5,2545,-1716.1255,-1711.4698,-0.2720258,0.233558578,0.116105844
randomIsingDWavePegasus_11_dense_3.h5,2556,-1704.2848,-1696.6161,-0.4519998,0.226292345,0.116374907
randomIsingDWavePegasus_11_dense_4.h5,2556,-1720.741,-1710.2887,-0.6111407,0.228427303,0.123845193
randomIsingDWavePegasus_11_dense_5.h5,2556,-1715.2852,-1708.28,-0.41006902,0.220840117,0.11701225
randomIsingDWavePegasus_11_dense_6.h5,2556,-1731.9001,-1725.0681,-0.39604414,0.236289624,0.124168303
randomIsingDWavePegasus_11_dense_7.h5,2556,-1723.7743,-1719.9199,-0.22410172,0.230745537,0.117476759
randomIsingDWavePegasus_11_dense_8.h5,2556,-1698.7778,-1684.6935,-0.83601856,0.241429051,0.123468898
randomIsingDWavePegasus_11_dense_9.h5,2556,-1749.5679,-1745.9786,-0.20557144,0.23122077,0.11682049
randomIsingDWavePegasus_12_dense_1.h5,3061,-2101.4683,-2094.758,-0.32033318,0.310024676,0.168501415
randomIsingDWavePegasus_12_dense_10.h5,3072,-2096.8672,-2076.6787,-0.9721521,0.323354496,0.161770047
randomIsingDWavePegasus_12_dense_11.h5,3072,-2082.6404,-2069.9739,-0.6119161,0.315501259,0.172522965
randomIsingDWavePegasus_12_dense_12.h5,3072,-2085.7598,-2081.4185,-0.2085745,0.311362055,0.173810101
randomIsingDWavePegasus_12_dense_13.h5,3072,-2064.224,-2059.982,-0.20593323,0.307127314,0.174086576
randomIsingDWavePegasus_12_dense_14.h5,3072,-2095.0112,-2090.4597,-0.21772787,0.311575036,0.173659742
randomIsingDWavePegasus_12_dense_15.h5,3072,-2081.211,-2067.745,-0.6512321,0.314930831,0.173045563
randomIsingDWavePegasus_12_dense_16.h5,3061,-2095.1855,-2087.1147,-0.38669655,0.301496083,0.169764426
randomIsingDWavePegasus_12_dense_17.h5,3061,-2066.6453,-2055.1848,-0.55763596,0.303756276,0.168456086
randomIsingDWavePegasus_12_dense_18.h5,3061,-2039.9618,-2011.509,-1.4144982,0.304095914,0.227143497
randomIsingDWavePegasus_12_dense_19.h5,3061,-2075.5117,-2066.4448,-0.43876782,0.310673483,0.295064579
randomIsingDWavePegasus_12_dense_2.h5,3072,-2091.7852,-2071.0845,-0.99950933,0.332455636,0.252984412
randomIsingDWavePegasus_12_dense_20.h5,3061,-2067.4,-2054.4395,-0.63085085,0.382352861,0.157659974
randomIsingDWavePegasus_12_dense_3.h5,3072,-2048.1592,-2028.6577,-0.96129894,0.315543335,0.242528845
randomIsingDWavePegasus_12_dense_4.h5,3072,-2096.0544,-2085.0771,-0.52646947,0.318128805,0.157083337
randomIsingDWavePegasus_12_dense_5.h5,3072,-2128.2495,-2120.0098,-0.38866547,0.319025286,0.172930084
randomIsingDWavePegasus_12_dense_6.h5,3072,-2072.4998,-2051.949,-1.0015249,0.314598614,0.153998492
randomIsingDWavePegasus_12_dense_7.h5,3072,-2046.0852,-2031.2805,-0.7288352,0.308421839,0.172881004
randomIsingDWavePegasus_12_dense_8.h5,3072,-2037.6448,-2023.4572,-0.7011575,0.318124674,0.160998852
randomIsingDWavePegasus_12_dense_9.h5,3072,-2051.1445,-2035.3586,-0.7755827,0.314766742,0.172565422
randomIsingDWavePegasus_13_dense_1.h5,3629,-2486.2449,-2456.614,-1.2061666,0.405794672,0.220356354
randomIsingDWavePegasus_13_dense_10.h5,3639,-2459.2178,-2440.7769,-0.75553477,0.48041782,0.28892563
randomIsingDWavePegasus_13_dense_11.h5,3639,-2508.2842,-2488.1523,-0.80910784,0.403465406,0.219239359
randomIsingDWavePegasus_13_dense_12.h5,3639,-2454.5137,-2422.2273,-1.332921,0.403071086,0.234120895
randomIsingDWavePegasus_13_dense_13.h5,3639,-2468.9902,-2451.078,-0.73079497,0.413849851,0.23025076
randomIsingDWavePegasus_13_dense_14.h5,3639,-2494.9446,-2467.5247,-1.1112319,0.433780558,0.222063418
randomIsingDWavePegasus_13_dense_15.h5,3639,-2458.1257,-2454.8218,-0.13459043,0.411026336,0.22457975
randomIsingDWavePegasus_13_dense_16.h5,3629,-2438.7427,-2417.8372,-0.8646371,0.400657013,0.225678323
randomIsingDWavePegasus_13_dense_17.h5,3629,-2456.9897,-2443.2505,-0.56233525,0.409369439,0.234408656
randomIsingDWavePegasus_13_dense_18.h5,3629,-2435.2583,-2403.643,-1.3153049,0.429052293,0.219270088
randomIsingDWavePegasus_13_dense_19.h5,3629,-2500.7756,-2487.909,-0.5171692,0.404391308,0.37807171
randomIsingDWavePegasus_13_dense_2.h5,3639,-2473.5874,-2451.3716,-0.90626085,0.41109303,0.305315511
randomIsingDWavePegasus_13_dense_20.h5,3629,-2496.1973,-2480.3398,-0.63932455,0.407914311,0.239150422
randomIsingDWavePegasus_13_dense_3.h5,3639,-2478.8801,-2439.695,-1.6061457,0.415863228,0.234048243
randomIsingDWavePegasus_13_dense_4.h5,3639,-2476.2068,-2455.2876,-0.85200566,0.417055497,0.230933218
randomIsingDWavePegasus_13_dense_5.h5,3639,-2482.3584,-2451.528,-1.2575961,0.421865517,0.220407541
randomIsingDWavePegasus_13_dense_6.h5,3639,-2446.3994,-2372.1284,-3.1309855,0.500348317,0.223922248
randomIsingDWavePegasus_13_dense_7.h5,3639,-2412.357,-2389.4836,-0.9572483,0.427589058,0.302546794
randomIsingDWavePegasus_13_dense_8.h5,3639,-2435.8523,-2424.7488,-0.45792437,0.414313933,0.221846781
randomIsingDWavePegasus_13_dense_9.h5,3639,-2453.6047,-2447.6665,-0.2426079,0.416094218,0.234808373
