instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWaveZephyr_13_dense_10.h5,5616,-4366.3037,-3996.1047,-9.263996,0.185471057,0.441927166
randomIsingDWaveZephyr_13_dense_11.h5,5616,-4343.6294,-3920.7207,-10.786504,0.068614403,0.380152012
randomIsingDWaveZephyr_13_dense_12.h5,5616,-4343.012,-4038.1165,-7.5504446,0.068470065,0.311280456
randomIsingDWaveZephyr_13_dense_13.h5,5616,-4376.291,-4165.767,-5.053665,0.068300822,0.310724721
randomIsingDWaveZephyr_13_dense_14.h5,5616,-4265.281,-3806.7986,-12.043773,0.068483813,0.312687323
randomIsingDWaveZephyr_13_dense_15.h5,5616,-4357.602,-3937.0835,-10.680966,0.068329865,0.313402832
randomIsingDWaveZephyr_13_dense_16.h5,5616,-4403.287,-4051.6616,-8.678551,0.068301948,0.310880055
randomIsingDWaveZephyr_13_dense_17.h5,5616,-4369.249,-4011.8196,-8.9094095,0.068288981,0.311760105
randomIsingDWaveZephyr_13_dense_18.h5,5616,-4398.077,-4100.8086,-7.249023,0.068344848,0.310938626
randomIsingDWaveZephyr_13_dense_19.h5,5616,-4304.4717,-4065.128,-5.8877296,0.06834698,0.311277868
randomIsingDWaveZephyr_13_dense_2.h5,5616,-4309.278,-4073.5925,-5.785687,0.068347916,0.311830252
randomIsingDWaveZephyr_13_dense_20.h5,5616,-4345.071,-3949.6091,-10.012679,0.068395491,0.319063704
randomIsingDWaveZephyr_13_dense_3.h5,5616,-4429.8535,-4046.2756,-9.479776,0.068357726,0.311055965
randomIsingDWaveZephyr_13_dense_4.h5,5616,-4372.9766,-4060.8062,-7.6874003,0.068445358,0.311640437
randomIsingDWaveZephyr_13_dense_5.h5,5616,-4362.242,-3990.1584,-9.325036,0.06837494,0.310753272
randomIsingDWaveZephyr_13_dense_6.h5,5616,-4417.9355,-4167.3057,-6.0141945,0.068310459,0.311736252
randomIsingDWaveZephyr_13_dense_7.h5,5616,-4344.2686,-3847.9692,-12.897694,0.068352273,0.310740544
randomIsingDWaveZephyr_13_dense_8.h5,5616,-4397.2617,-3987.5735,-10.274123,0.072189994,0.312645052
randomIsingDWaveZephyr_13_dense_9.h5,5616,-4399.043,-4119.063,-6.7971764,0.06840131,0.310866478
randomIsingDWaveZephyr_14_dense_1.h5,6496,-5100.2793,-4671.3315,-9.182558,0.090928371,0.404401513
randomIsingDWaveZephyr_14_dense_10.h5,6496,-5069.481,-4503.5664,-12.56592,0.089896773,0.406543678
randomIsingDWaveZephyr_14_dense_11.h5,6496,-5110.298,-4952.1113,-3.194325,0.08980836,0.407030014
randomIsingDWaveZephyr_14_dense_12.h5,6496,-5027.5645,-4678.8125,-7.453856,0.100489053,0.407455935
randomIsingDWaveZephyr_14_dense_13.h5,6496,-4960.867,-4844.7974,-2.3957622,0.089634329,0.406441193
randomIsingDWaveZephyr_14_dense_14.h5,6496,-5028.828,-4671.1875,-7.6563106,0.089766158,0.406551267
randomIsingDWaveZephyr_14_dense_15.h5,6496,-5048.168,-4587.998,-10.029862,0.089542824,0.406771068
randomIsingDWaveZephyr_14_dense_16.h5,6496,-5044.333,-4709.9404,-7.09972,0.089717085,0.406793568
randomIsingDWaveZephyr_14_dense_17.h5,6496,-5021.8506,-4757.226,-5.56258,0.089940677,0.407535451
randomIsingDWaveZephyr_14_dense_18.h5,6496,-5088.3413,-4577.111,-11.169283,0.089538582,0.407302461
randomIsingDWaveZephyr_14_dense_19.h5,6496,-5046.056,-4559.536,-10.670384,0.089718067,0.408653843
randomIsingDWaveZephyr_14_dense_2.h5,6496,-5093.819,-4769.71,-6.7951484,0.089689175,0.407098094
randomIsingDWaveZephyr_14_dense_20.h5,6496,-5034.6387,-4637.5444,-8.562597,0.089357897,0.406753554
randomIsingDWaveZephyr_14_dense_3.h5,6496,-5048.833,-4643.856,-8.720706,0.089876187,0.408175066
randomIsingDWaveZephyr_14_dense_4.h5,6496,-5051.885,-4677.2363,-8.010038,0.089505945,0.409289079
randomIsingDWaveZephyr_14_dense_5.h5,6496,-5039.8643,-4503.1323,-11.91908,0.08974325,0.406320066
randomIsingDWaveZephyr_14_dense_6.h5,6496,-5015.444,-4577.4966,-9.567397,0.089858704,0.407008746
randomIsingDWaveZephyr_14_dense_7.h5,6496,-5082.289,-4690.3506,-8.356273,0.089876965,0.407679355
randomIsingDWaveZephyr_14_dense_8.h5,6496,-5051.548,-4746.6685,-6.423019,0.0925033,0.407942203
randomIsingDWaveZephyr_14_dense_9.h5,6496,-5090.6963,-4944.4014,-2.9587996,0.106132909,0.406890837
randomIsingDWaveZephyr_15_dense_1.h5,7440,-5839.2324,-5473.424,-6.683359,0.123668534,0.529948323
randomIsingDWaveZephyr_15_dense_10.h5,7440,-5767.812,-5132.7817,-12.372049,0.119278047,0.532447112
randomIsingDWaveZephyr_15_dense_11.h5,7440,-5752.1963,-5326.328,-7.99553,0.121340671,0.533861746
randomIsingDWaveZephyr_15_dense_12.h5,7440,-5900.12,-5337.3706,-10.543572,0.118970598,0.532639107
randomIsingDWaveZephyr_15_dense_13.h5,7440,-5842.733,-5430.722,-7.5866656,0.1189723,0.532461011
randomIsingDWaveZephyr_15_dense_14.h5,7440,-5843.9,-5142.4976,-13.639333,0.118987446,0.532974893
randomIsingDWaveZephyr_15_dense_15.h5,7440,-5805.201,-5182.8003,-12.008968,0.118960663,0.532458564
randomIsingDWaveZephyr_15_dense_16.h5,7440,-5780.858,-5086.964,-13.640632,0.119865509,0.536184889
randomIsingDWaveZephyr_15_dense_17.h5,7440,-5843.964,-5250.007,-11.313453,0.119129155,0.533083037
randomIsingDWaveZephyr_15_dense_18.h5,7440,-5842.66,-5232.51,-11.66076,0.118976994,0.534139291
randomIsingDWaveZephyr_15_dense_19.h5,7440,-5773.7725,-5257.0234,-9.829688,0.119037326,0.532716539
randomIsingDWaveZephyr_15_dense_2.h5,7440,-5836.077,-5431.692,-7.4449224,0.11937265,0.535103423
randomIsingDWaveZephyr_15_dense_20.h5,7440,-5832.746,-5431.291,-7.391522,0.119310407,0.535989973
randomIsingDWaveZephyr_15_dense_3.h5,7440,-5844.494,-5472.3203,-6.801024,0.119092136,0.535425234
randomIsingDWaveZephyr_15_dense_4.h5,7440,-5687.7593,-5249.838,-8.341618,0.119079613,0.532678343
randomIsingDWaveZephyr_15_dense_5.h5,7440,-5857.4756,-5473.903,-7.0072994,0.119028144,0.533228152
randomIsingDWaveZephyr_15_dense_6.h5,7440,-5726.5557,-5365.2515,-6.7341523,0.119069599,0.532634435
randomIsingDWaveZephyr_15_dense_7.h5,7440,-5772.7656,-5014.1577,-15.129319,0.119218657,0.56843246
randomIsingDWaveZephyr_15_dense_8.h5,7440,-5914.1113,-5317.417,-11.221507,0.119412922,0.532590862
randomIsingDWaveZephyr_15_dense_9.h5,7440,-5800.999,-5507.395,-5.3310866,0.118988967,0.534025216
